Latitude,Longitude,HS,UCL,LCL_,Cobertura Boscosa_90m,band_1_90m,band_2_90m,band_3_90m,band_4_90m,band_5_90m,band_6_90m,band_7_90m,band_8_90m,band_9_90m,band_10_90m,band_11_90m,NDWI_90m,BSI_90m,NBRI_90m,GCI_90m,MSI_90m,NDMI_90m,SAVI_90m_90m,EVI_90m,GNDVI_90m,AVI_90m,NDVI_90m,Altitud_90m,Distancia a Rios_90m,Distancia a zonas con pérdida de cobertura_90m,Resistencia_90m,Costo de Movimiento_90m,Distancia a Bosque_90m,Distancia a corredor biologico_90m,Cobertura Boscosa_150m,band_1_150m,band_2_150m,band_3_150m,band_4_150m,band_5_150m,band_6_150m,band_7_150m,band_8_150m,band_9_150m,band_10_150m,band_11_150m,NDWI_150m,BSI_150m,NBRI_150m,GCI_150m,MSI_150m,NDMI_150m,SAVI_150m,EVI_150m,GNDVI_150m,AVI_150m,NDVI_150m,Altitud_150m,Distancia a Rios_150m,Distancia a zonas con pérdida de cobertura_150m,Resistencia_150m,Costo de Movimiento_150m,Distancia a Bosque_150m,Distancia a corredor biologico_150m,Cobertura Boscosa_300m,band_1_300m,band_2_300m,band_3_300m,band_4_300m,band_5_300m,band_6_300m,band_7_300m,band_8_300m,band_9_300m,band_10_300m,band_11_300m,NDWI_300m,BSI_300m,NBRI_300m,GCI_300m,MSI_300m,NDMI_300m,SAVI_300m,EVI_300m,GNDVI_300m,AVI_300m,NDVI_300m,Altitud_300m,Distancia a Rios_300m,Distancia a zonas con pérdida de cobertura_300m,Resistencia_300m,Costo de Movimiento_300m,Distancia a Bosque_300m,Distancia a corredor biologico_300m,Label
6.089291825,-75.33748476,-6.625156,10.402114," -11.268956",0,0.135094956,0.130461901,0.112504557,0.113641426,0.146759599,0.156084493,0.105908737,0.089490585,0.001390958,297.1161194,294.2442627,-0.132183284,-0.498904526,-0.478168398,0.304641336,1.073634982,-0.018801995,0.065415196,0.097642124,-0.507237554,6.151168823,-0.513121605,2152.417969,81.17524719,334.6969299,241.4759521,1,2585.361816,1013.763855,2.566666667,0.131835452,0.11660373,0.112641533,0.106632795,0.248759943,0.217369878,0.150164687,0.11109815,0.001270647,296.1153149,293.1448257,-0.361688164,-0.488793479,-0.244228913,1.324756852,0.915437927,0.063158498,0.244679882,0.344173098,-0.126156037,3.548033738,-0.109819159,2157.48,109.8028169,342.4743022,177.8993341,1,2585.9516,1013.17648,5.740641711,0.12807907,0.111856591,0.108430625,0.100226034,0.266767383,0.208275613,0.139201149,0.106022049,0.001304268,295.6406525,292.7133208,-0.398324242,-0.614178374,-0.169445192,1.618158606,0.834842228,0.11423618,0.280491614,0.39551099,-0.077958955,3.43937811,-0.059725733,2155.168874,139.9411765,352.5273232,165.6655756,1,2568.324599,1007.147459,0
6.089440751,-75.33748354,-6.949819,9.851941," -11.532117",0,0.129763663,0.11950507,0.105325475,0.102611147,0.134086117,0.144129381,0.097489901,0.081989549,0.001434344,297.1233521,294.2834473,-0.116909347,-0.547066867,-0.501554549,0.266517013,1.08333683,-0.025991047,0.064109392,0.092546523,-0.552153111,6.497827053,-0.524551928,2150.918213,90.58526611,349.6875,232.3530273,1,2601.407715,1001.184509,2.538461538,0.131511733,0.116199873,0.112522333,0.106229649,0.249824038,0.217701613,0.149647169,0.111453645,0.001270918,296.1245159,293.1623264,-0.363822551,-0.493945496,-0.239633136,1.340204006,0.91398212,0.065032767,0.246959874,0.347575416,-0.12325956,3.538471973,-0.106560024,2156.942029,110.7121212,358.2216772,175.5022675,1,2603.292424,998.1946337,5.762162162,0.128717873,0.112605736,0.109257127,0.101126953,0.266866361,0.209509998,0.140820031,0.107056427,0.001313831,295.6824804,292.7499635,-0.396166659,-0.60708504,-0.174076351,1.607049102,0.839294066,0.11190236,0.279091399,0.393615261,-0.079312684,3.430165178,-0.061166619,2155.16041,140.590106,359.1235525,165.5331736,1,2578.618842,996.0665604,0
6.089589676,-75.33748231,-7.192306,9.393725," -11.715770",0,0.119431458,0.098304577,0.091314115,0.081145935,0.109316707,0.120270535,0.080585308,0.084904231,0.00151866,297.1347961,294.3587952,-0.086958423,-0.643408775,-0.544995308,0.191745371,1.099324346,-0.038648102,0.061354037,0.08244127,-0.640073299,7.183294296,-0.547560275,2151.462158,102.9936218,364.7630615,227.875412,1,2617.456299,988.6729126,3.136363636,0.129890747,0.114546218,0.110502223,0.103667017,0.253927522,0.215158735,0.145838356,0.109230916,0.001272723,296.1692322,293.205278,-0.378171859,-0.524402352,-0.213052366,1.410058624,0.888823977,0.07910647,0.258150868,0.363718923,-0.104063698,3.445869792,-0.086387506,2156.72,116.125,373.3852262,174.4569877,1,2618.554251,984.8204704,5.606382979,0.129019195,0.113045185,0.110023691,0.101921301,0.269625021,0.211832187,0.142613669,0.108001775,0.001322819,295.760502,292.8029117,-0.400022772,-0.59853098,-0.171857516,1.622870556,0.840448078,0.111510608,0.282020762,0.397838591,-0.070337182,3.331653581,-0.053453867,2154.841584,141.9548611,369.1756243,164.8054728,1,2591.007959,981.0869466,0
6.089738602,-75.33748231,-7.507664,8.87811," -11.976511",0,0.120025977,0.098424353,0.092724457,0.082774244,0.133444458,0.134822994,0.091902301,0.091122881,0.001493099,297.1608887,294.3440552,-0.146593705,-0.621587873,-0.484303921,0.397542179,1.042753339,-0.014739597,0.099327438,0.134992629,-0.533676922,6.398828506,-0.453321129,2152.055176,115.136055,379.9567566,224.8960419,1,2633.482178,976.204834,3.247311828,0.129678102,0.114417852,0.110465509,0.103428171,0.255663976,0.213836577,0.144565947,0.109306723,0.001270461,296.2435361,293.2788152,-0.38112274,-0.531091043,-0.202988907,1.42314521,0.877233431,0.084914653,0.261059909,0.367917513,-0.098840896,3.419763891,-0.080810227,2156.405797,118.9117647,387.1052288,172.0420272,1,2634.491339,969.8333539,5.598360656,0.129769411,0.113841856,0.110781596,0.102852643,0.26882098,0.212131362,0.143363553,0.108796612,0.001324094,295.7891216,292.823447,-0.396748645,-0.594157075,-0.175790293,1.604863628,0.843275353,0.109973668,0.279318027,0.394318792,-0.073953937,3.34211361,-0.057336925,2154.832765,141.154386,375.3326473,164.5223054,1,2603.303459,968.3979069,0
6.089887528,-75.33747987,-6.332432,8.394154," -10.750407",0,0.125157744,0.107554704,0.100565813,0.094146334,0.177460894,0.165180996,0.114971966,0.098719217,0.001421058,297.1986084,294.2955627,-0.24262695,-0.549933076,-0.382741362,0.716153502,0.957339048,0.023722608,0.153244153,0.212244183,-0.347792238,5.012922287,-0.312617719,2152.552002,125.4118271,395.2876892,205.3412018,1,2649.571533,963.5560303,2.755555556,0.129064608,0.113753411,0.109940304,0.10245257,0.255518708,0.211915838,0.142194751,0.108364159,0.0012767,296.2516907,293.2742115,-0.382692208,-0.542409389,-0.197170028,1.427470975,0.870642171,0.088582326,0.262779307,0.370568042,-0.097364446,3.40827823,-0.078302476,2156.289474,126.8493151,398.97103,172.1499086,1,2647.350637,958.7634558,5.513368984,0.130022627,0.114108222,0.111393629,0.103425229,0.271286442,0.213720216,0.14440754,0.109443115,0.00132614,295.8421079,292.8640047,-0.399135898,-0.589327641,-0.172529615,1.619387063,0.842767935,0.110383642,0.281868182,0.397918892,-0.068105689,3.299919395,-0.05179502,2154.581395,143.3771626,382.831754,163.9842907,1,2614.654389,954.4089896,0
6.090037674,-75.33747987,-6.560057,8.017848," -10.933429",0,0.126419514,0.11071068,0.103103265,0.098619044,0.209827691,0.18725124,0.127874598,0.104763977,0.001394759,296.6827698,293.6879883,-0.318943739,-0.518592775,-0.296594024,1.027520061,0.914403737,0.048941761,0.200425401,0.278912097,-0.217124015,4.096614361,-0.198089465,2152.791992,136.6282959,410.8068237,184.0676727,1,2665.73999,950.5787964,2.2,0.129577593,0.11423534,0.110399477,0.102714602,0.253034219,0.209262771,0.1399525,0.110867991,0.001271813,296.3443882,293.3575584,-0.376677802,-0.54261805,-0.19572886,1.384064956,0.866077929,0.089674744,0.258576419,0.365393522,-0.105381381,3.438243213,-0.085146492,2155.847222,130.1285714,409.6437896,169.1155607,1,2661.094563,944.5515289,5.403743316,0.130497311,0.114730872,0.112150129,0.104434102,0.270673035,0.214251138,0.145328879,0.110419664,0.00133251,295.8904536,292.9042236,-0.396792486,-0.582891112,-0.175208771,1.599457931,0.844952606,0.108873986,0.279500961,0.39454764,-0.069931406,3.293011961,-0.054062649,2154.525253,141.7824561,387.5209189,163.4206971,1,2626.975861,941.8386941,0
6.0901866,-75.33747865,-6.63105,9.295053," -10.974533",0,0.127399325,0.113149501,0.105364889,0.102028362,0.238874719,0.206783921,0.139315933,0.111540221,0.001365234,296.170105,293.0892639,-0.385387301,-0.494479895,-0.219494879,1.307180047,0.878746688,0.071116209,0.2436039,0.340366423,-0.103946336,3.310905457,-0.095131993,2152.251465,149.1301422,426.2657776,183.7366638,1,2681.808594,937.4849243,2.175824176,0.130571641,0.115108801,0.111338164,0.103523178,0.252134626,0.20870275,0.140249344,0.11211548,0.001274658,296.4005569,293.4105591,-0.371228663,-0.541168038,-0.20181715,1.36226413,0.868417361,0.088585645,0.2554285,0.361495772,-0.111899265,3.467507324,-0.091332821,2155.776316,137.6486486,419.8774121,170.0552637,1,2673.192325,933.3921107,5.326145553,0.131102707,0.115422198,0.113082797,0.105895788,0.270244729,0.215570978,0.146433535,0.112711929,0.001390566,295.8893427,292.8944256,-0.393540451,-0.57085662,-0.177601424,1.577600049,0.849282052,0.105922297,0.276348529,0.389572821,-0.072746268,3.30409706,-0.058145827,2154.33887,143.2272727,394.8544004,163.0091204,1,2638.0051,925.9744373,0
6.090336747,-75.33747743,-6.81679,9.002765," -11.131214",0,0.129669383,0.115049183,0.110918961,0.102199189,0.254088521,0.211302042,0.147162378,0.125983998,0.001230449,296.3177185,293.2145691,-0.390510887,-0.508781612,-0.188799933,1.341997385,0.843065023,0.090581402,0.265482247,0.377405286,-0.078273192,3.128801107,-0.054370679,2151.901611,161.8024445,441.9770508,183.4038391,1,2698.017334,922.7396851,2.181818182,0.131736607,0.116529881,0.11278099,0.105554465,0.250728599,0.210185087,0.142542605,0.113723804,0.00127785,296.5052479,293.5165258,-0.363887499,-0.52108686,-0.211103571,1.310055466,0.877403512,0.082535621,0.249362459,0.353540783,-0.118908715,3.494850207,-0.099782913,2155.232877,140.890411,430.0581897,165.7939209,1,2687.613197,917.186923,5.284574468,0.131916729,0.116381074,0.114175817,0.107613571,0.26918916,0.216354528,0.147316579,0.113634951,0.001391713,295.9109971,292.9195168,-0.389544498,-0.558515459,-0.18080088,1.546838502,0.85325199,0.103017821,0.272107856,0.383101806,-0.076530051,3.320527963,-0.063263434,2154.262626,142.5192982,398.3447527,162.445632,1,2648.069079,912.8852305,0
6.090485672,-75.33747743,-7.000739,10.143928," -11.286906",0,0.134506419,0.119555265,0.12058834,0.10977006,0.261213541,0.227751672,0.16448088,0.137004942,0.001125235,296.49823,293.3839111,-0.368063211,-0.442258775,-0.2137793,1.245480657,0.881192446,0.072877817,0.260974467,0.372271627,-0.087750822,3.127422571,-0.057959873,2151.85791,174.5217133,457.5423889,183.4137573,1,2714.066162,908.0908203,2.064516129,0.132446996,0.117126802,0.11363438,0.105923248,0.253047264,0.210383801,0.144180023,0.11376054,0.001281289,296.5009121,293.513467,-0.365830106,-0.531313216,-0.210597271,1.332411486,0.871165789,0.08681414,0.252429641,0.358783766,-0.114258137,3.455167279,-0.093818135,2154.826667,152.5479452,437.8298608,165.5228713,1,2698.794561,905.8831169,5.382513661,0.133301625,0.117999949,0.116034465,0.110151769,0.268909904,0.217734365,0.14843502,0.11602855,0.001396819,295.9488889,292.9554349,-0.385356799,-0.544444597,-0.181714401,1.516478546,0.855992932,0.100796798,0.267746648,0.376703412,-0.079172104,3.333802997,-0.067207637,2153.906355,144.0696864,402.5195829,161.7055023,0.98019802,2659.101538,899.5936085,0
6.090634598,-75.33747621,-7.026828,10.007907," -11.285512",0,0.145964906,0.130813971,0.140758738,0.136003152,0.247889027,0.273863852,0.205818996,0.140142933,0.001092379,296.7706909,293.6703491,-0.275282085,-0.172484696,-0.380057693,0.813000262,1.104356408,-0.038310587,0.189782247,0.26100114,-0.186574161,3.582897425,-0.173761606,2152.162109,187.3083954,473.2364197,183.0709076,1,2730.1521,893.0949097,1.9,0.133400071,0.118222901,0.114942448,0.10802043,0.249872183,0.211326118,0.146134095,0.115714838,0.001282752,296.5846367,293.5787128,-0.355535972,-0.510138946,-0.226274961,1.273915629,0.884508578,0.078355677,0.243634174,0.346099835,-0.127140225,3.523540598,-0.108968104,2154.253333,157.5733333,443.9087137,161.7654302,1,2710.963306,891.2344987,5.312,0.133864948,0.118664834,0.116935207,0.111723679,0.267528475,0.218406924,0.149450534,0.117285449,0.00139973,296.0191196,293.0227746,-0.380927547,-0.531178365,-0.186839256,1.482468691,0.860989721,0.097164584,0.263061253,0.369417781,-0.083774905,3.349825297,-0.073414801,2153.652174,143.8675958,404.1914311,161.2214873,0.973333333,2669.130711,886.4486155,0
6.090783524,-75.33747499,-7.250739,9.677057," -11.482688",0,0.150609449,0.136170655,0.148095518,0.146842569,0.243518934,0.279798806,0.212931022,0.139909148,0.001136236,296.9377136,293.8399658,-0.241936117,-0.10062205,-0.413343966,0.643267274,1.140280604,-0.059378833,0.161907852,0.217727512,-0.219820917,3.73495388,-0.216662303,2152.78833,200.279068,484.2871399,182.7250366,1,2746.240967,878.1346436,1.555555556,0.134894822,0.119577129,0.116626688,0.11014653,0.248468651,0.212877221,0.149270785,0.11864901,0.001300106,296.6071687,293.5880824,-0.349187478,-0.496114144,-0.239101275,1.24220875,0.892957499,0.073084423,0.238176366,0.338314623,-0.133973401,3.540906562,-0.116815284,2153.569444,166.6527778,449.6775497,162.0563435,1,2724.310643,875.0801159,5.069892473,0.134972179,0.119984823,0.118608684,0.113666053,0.269349798,0.219655626,0.149935251,0.118498128,0.001400761,296.0433175,293.0533948,-0.379742679,-0.525156599,-0.181240438,1.479644827,0.858941864,0.098200677,0.262412819,0.368495977,-0.081974243,3.348477122,-0.072042313,2153.249158,145.6608392,406.8901221,160.4890407,0.946666667,2678.016685,874.6524265,0
6.09093245,-75.33747499,-7.40245,9.4213," -11.608388",0,0.147970647,0.135202482,0.1417474,0.14117004,0.249276102,0.243094906,0.183554187,0.136428013,0.001264308,296.9914551,293.8847961,-0.273142278,-0.240488082,-0.302176923,0.757771492,0.974746764,0.016572298,0.18130146,0.248537943,-0.181047052,3.551143885,-0.179425895,2153.649414,207.1080933,487.012207,182.7254181,1,2762.305908,863.2993774,1.566666667,0.135233579,0.119901337,0.117469479,0.110878311,0.246139864,0.21265536,0.150059722,0.119972738,0.001303294,296.6273129,293.6203918,-0.341524226,-0.490561258,-0.250683938,1.208180404,0.901101904,0.068696942,0.233158465,0.330849953,-0.144305794,3.587826243,-0.126692649,2153.263158,172.1710526,455.646685,159.6953434,1,2731.990947,860.5824211,4.814516129,0.135381482,0.120448096,0.119354694,0.114934572,0.269866017,0.220994448,0.150909278,0.119863128,0.00140619,296.0907565,293.1046286,-0.378898264,-0.515198829,-0.180582027,1.46732574,0.860840972,0.096776943,0.260951409,0.365954897,-0.080920338,3.337348718,-0.072464436,2152.846667,145.6586207,407.6278744,159.7560407,0.933110368,2687.753401,860.7225879,0
6.091076493,-75.33750673,-7.599279,9.102433," -11.774706",0,0.140212163,0.126014739,0.129219607,0.125953242,0.224207386,0.204849571,0.15023686,0.129861042,0.001334145,297.2757263,294.1820679,-0.260848463,-0.386303306,-0.284967184,0.717082679,0.912237763,0.047454972,0.170509309,0.233438268,-0.235136017,3.870896816,-0.218929291,2154.805176,207.9081573,481.7064819,191.8571777,1,2776.572021,850.588562,0.89010989,0.136999616,0.122125226,0.119819085,0.113544714,0.249430193,0.21475897,0.151666393,0.121725868,0.001306291,296.6006647,293.5765648,-0.342636338,-0.480696404,-0.241935181,1.208015911,0.894086645,0.071708455,0.233763877,0.332321661,-0.136356913,3.511538258,-0.121454419,2152.542857,178.0555556,453.4479462,159.4231213,1,2743.115684,851.4726819,4.686327078,0.135704407,0.120876353,0.119931775,0.115715414,0.271145257,0.221081395,0.150415506,0.120111785,0.001408771,296.0679403,293.0869293,-0.379029118,-0.515167909,-0.175175205,1.470716119,0.857368674,0.098794426,0.261239473,0.36635697,-0.078970995,3.330042694,-0.071276473,2152.555932,146.9652778,407.4105836,158.7207096,0.903010033,2697.709183,849.8256228,0
6.091213211,-75.33756532,-7.758675,8.807891," -10.519770",0,0.131473005,0.113560311,0.114981584,0.105584845,0.178701475,0.153841302,0.102986313,0.128194928,0.00131531,297.5991211,294.5197449,-0.211036965,-0.586878002,-0.283013225,0.542865574,0.855830967,0.080298148,0.138024703,0.187851638,-0.35968107,4.510591507,-0.311886013,2155.016357,202.1147614,468.7012024,208.7227173,1,2789.443604,840.0736084,0.872340426,0.13727538,0.122406379,0.120261002,0.114353258,0.248808075,0.215686064,0.152910744,0.122410228,0.001313688,296.6029919,293.5644989,-0.339401276,-0.471013526,-0.24867936,1.190265529,0.900511405,0.068137941,0.23108789,0.328156781,-0.140050453,3.533192492,-0.126331005,2152.513158,177.3157895,451.2690149,155.7691906,1,2753.250788,840.5548584,4.675749319,0.135625384,0.120943141,0.119984516,0.116068707,0.271877002,0.220703001,0.1498563,0.119919801,0.001414818,296.0826167,293.1001386,-0.380145709,-0.516899294,-0.171584833,1.477063163,0.853578734,0.100841905,0.261646796,0.366953582,-0.076723928,3.322465255,-0.070217188,2152.575758,146.5689655,402.0766171,157.4839738,0.879598662,2709.979715,840.9738602,0
6.09134993,-75.33762392,-7.902158,8.532139," -10.641207",0,0.144270524,0.125690311,0.127118737,0.121040784,0.187521219,0.164876521,0.117166549,0.133259878,0.001260506,297.5490112,294.4073181,-0.191061392,-0.519189179,-0.299859583,0.474817485,0.866575301,0.073974282,0.123591021,0.171222776,-0.365101367,4.543160915,-0.331296235,2154.648926,195.5957642,455.8921204,218.7801361,1,2801.925781,829.7106934,0.891304348,0.136714861,0.121945053,0.120241938,0.114705266,0.252270292,0.218720512,0.154349526,0.123627854,0.001309932,296.5816064,293.5467971,-0.347131009,-0.466745828,-0.239205131,1.225799287,0.899579995,0.069222364,0.236130797,0.33484992,-0.12683363,3.455188968,-0.115232439,2152.447368,179.04,446.6846578,155.0276147,1,2763.100954,830.517159,4.338797814,0.135416218,0.12077011,0.119951785,0.115964596,0.273056373,0.219755831,0.148110716,0.119375749,0.00142018,296.0638559,293.0876413,-0.381768775,-0.521571216,-0.163573166,1.487588533,0.846911371,0.10424168,0.263354635,0.369364201,-0.073937716,3.313949798,-0.067466936,2152.373333,147.9241379,397.9734198,156.1817732,0.846153846,2718.874806,835.1694698,0
6.09148909,-75.33768129,-7.989358,8.315454," -10.706827",0,0.157368302,0.142546937,0.141605541,0.143194437,0.225605085,0.207606241,0.156914666,0.130756915,0.001243633,297.3670349,294.2268677,-0.227467403,-0.341122121,-0.315595448,0.614137232,0.922429264,0.043014545,0.142211482,0.203451082,-0.267309725,4.096372604,-0.271466374,2153.585693,190.2868195,443.3418884,206.1683044,1,2817.543701,819.2272339,0.11827957,0.137745659,0.12299542,0.121692914,0.116645843,0.253275901,0.21966112,0.155025886,0.127098444,0.001542512,296.4644322,293.4246748,-0.343321278,-0.460417789,-0.239510088,1.218453809,0.901258232,0.068699147,0.233765699,0.331298081,-0.129479081,3.476895247,-0.119754532,2152.4,180.9466667,437.6143257,153.4295479,1,2774.099066,824.4782819,4.361413043,0.135193096,0.120611272,0.119879672,0.115944476,0.273522388,0.219183998,0.147046293,0.119325672,0.00142049,296.0374623,293.0703587,-0.382639613,-0.52365512,-0.15927652,1.493019657,0.843277097,0.10599506,0.264012453,0.37009002,-0.07267505,3.311365379,-0.066493621,2152.337748,148.0968858,392.9097584,155.3802716,0.826086957,2732.386511,821.0138417,0
6.091625809,-75.33773988,-8.186754,7.971313," -10.879765",0,0.148827568,0.137649223,0.135088354,0.135214105,0.241341174,0.213295043,0.156722158,0.131165564,0.001303589,297.2254944,294.1485291,-0.277587533,-0.367210537,-0.271372169,0.820439994,0.899696708,0.057487857,0.180356547,0.258862644,-0.197795019,3.76683712,-0.200931281,2151.801025,185.3457794,431.0914917,189.9684906,1,2826.839111,809.37854,0.022222222,0.139576887,0.125100643,0.124059301,0.120561229,0.252425381,0.223378467,0.159219082,0.132485684,0.001540425,296.4645772,293.4131632,-0.332551576,-0.430097357,-0.257061464,1.171853553,0.920934129,0.058030455,0.22465481,0.317928865,-0.140436067,3.545586109,-0.135643863,2152.39726,184.3043478,428.4050789,153.1266327,1,2788.414063,812.3110376,4.090909091,0.135224521,0.120652413,0.120186676,0.116417985,0.274874127,0.219326231,0.146806106,0.119960168,0.001425137,296.0332323,293.066705,-0.383334807,-0.523392899,-0.15489794,1.497448898,0.84036368,0.107742381,0.264819507,0.370862325,-0.070331654,3.304863631,-0.064880275,2152.327703,149.9166667,389.454225,154.3513063,0.800664452,2740.36725,815.6755119,0
6.091763749,-75.33779726,-7.152258,8.86026," -11.155388",0,0.140313476,0.129031911,0.128124475,0.124025963,0.263600945,0.216992885,0.15359199,0.143569976,0.00140041,297.2746277,294.1764832,-0.336926699,-0.421672821,-0.191837057,1.080550551,0.845297396,0.08978916,0.233027816,0.33157149,-0.113260627,3.360202789,-0.105547898,2150.301025,182.2950592,419.2125854,195.5170441,1,2834.844238,799.5268555,0.031914894,0.141690107,0.127706944,0.126970598,0.124997374,0.252566146,0.226204391,0.161380904,0.135326815,0.001551598,296.4709551,293.4166213,-0.324451611,-0.403207235,-0.261243596,1.128391064,0.93024449,0.05236221,0.217070316,0.30643585,-0.146572383,3.595258383,-0.144907676,2152.526316,180.8933333,419.195518,152.8644746,0.973684211,2797.346462,802.6815259,3.891304348,0.135624407,0.121179116,0.121023509,0.117690164,0.275335891,0.220446976,0.147559427,0.120732053,0.001432177,296.0501492,293.0843075,-0.380589363,-0.512138781,-0.156071451,1.481774793,0.843580427,0.105467967,0.262719876,0.367444347,-0.071971936,3.318123766,-0.067900342,2152.276667,150.3883162,382.2073741,153.1274889,0.774410774,2750.691571,805.3099045,0
6.091901688,-75.33785585,-7.339688,8.529907," -11.307086",0,0.14505434,0.131073549,0.133162573,0.132398129,0.255995303,0.229292244,0.16587007,0.146406874,0.00146206,297.0723267,294.0106506,-0.306668073,-0.335338563,-0.258332998,0.957789898,0.926603079,0.048328895,0.206150368,0.289431721,-0.152445436,3.600143909,-0.155527279,2149.307861,180.0591736,407.4687805,212.3811035,1,2845.342285,789.9244385,0.086021505,0.146864631,0.133650428,0.134270371,0.133938393,0.258649503,0.231844536,0.164935316,0.143362232,0.001548684,296.5859197,293.5371561,-0.314209176,-0.367847512,-0.251728666,1.085669463,0.931863113,0.051372845,0.209864069,0.296659086,-0.145520172,3.614923791,-0.147407854,2152.947368,181.4266667,409.9444829,154.0956276,0.933333333,2805.978284,792.7089129,3.809782609,0.135811788,0.121387296,0.12158443,0.11852797,0.276808334,0.22194186,0.148320207,0.120719187,0.001432308,296.0353832,293.073307,-0.381222139,-0.5051193,-0.153755456,1.483964043,0.844274328,0.104994055,0.263158854,0.367637268,-0.069029347,3.303262552,-0.065960953,2152.026756,150.9143836,375.9306021,151.842531,0.734899329,2761.249176,799.5399097,0
6.092038407,-75.33791444,-7.471383,8.257844," -10.092921",0,0.154264316,0.138474911,0.143073842,0.15042226,0.222994491,0.244304687,0.189193219,0.141221046,0.001480643,296.5837708,293.5639038,-0.216289163,-0.1638937,-0.44573009,0.570063293,1.104849219,-0.047131523,0.124157771,0.167519838,-0.281659752,4.290298462,-0.309005648,2149,179.7225037,396.1636658,204.6431885,1,2855.802246,780.6400146,0.138297872,0.145812602,0.132377526,0.13300824,0.1320569,0.261608064,0.229166825,0.160826226,0.141023185,0.001542119,296.542382,293.5223087,-0.323946741,-0.389193131,-0.229366908,1.141404599,0.910768931,0.06227179,0.217924788,0.30774995,-0.133493409,3.55880778,-0.133686708,2152.986842,180.36,396.9270148,153.3801378,0.890410959,2817.961355,785.9477933,3.81671159,0.135989456,0.121599072,0.12202312,0.118860117,0.278362738,0.222174517,0.148076302,0.121446765,0.001433497,296.0137797,293.0529263,-0.381977335,-0.504864646,-0.148394921,1.489695254,0.840301926,0.106992712,0.264603336,0.369749726,-0.066274001,3.288880167,-0.063158959,2152.123746,151.2013652,365.5562927,151.5749839,0.714765101,2775.295874,790.0768343,0
6.092176346,-75.33797304,-7.743703,7.847645," -10.342260",0,0.155576035,0.14256008,0.144272685,0.150750116,0.218271464,0.252421051,0.203244179,0.146099433,0.001479813,296.8274536,293.7936707,-0.204355106,-0.132125333,-0.509972572,0.515903234,1.156776547,-0.071940355,0.116629161,0.160635844,-0.298687279,4.323490143,-0.322007865,2149,180.2839203,385.1262512,181.5075989,1,2865.114014,771.4919434,0.369565217,0.149865958,0.137413454,0.138985677,0.139668251,0.265256829,0.235056049,0.164974529,0.145705115,0.001526388,296.6270594,293.6151797,-0.31482868,-0.346161383,-0.226613535,1.091656879,0.917615543,0.057052971,0.210261327,0.296175074,-0.134665069,3.589792207,-0.137940949,2153.052632,179.125,384.602282,153.0302543,0.84,2830.700422,776.5982081,3.793010753,0.13585151,0.121433948,0.122131608,0.119024481,0.279467168,0.222885623,0.147930698,0.120911764,0.001434816,295.9955026,293.0367545,-0.383323877,-0.501779099,-0.144463773,1.496267678,0.839203469,0.107308771,0.26576725,0.370955674,-0.063432448,3.274468453,-0.060554279,2151.949833,152.59375,360.4785083,150.1343641,0.68,2782.728021,785.0053833,0
6.092314286,-75.33803163,-7.870028,8.874713," -10.446142",0,0.159807026,0.14762561,0.146189988,0.153073013,0.217518687,0.266016006,0.222511351,0.15387395,0.001540868,297.0842285,294.0011902,-0.196182251,-0.089536794,-0.583670855,0.488564104,1.223638773,-0.099072687,0.111069568,0.156960219,-0.308396697,4.392311096,-0.333334148,2149.605713,182.9669037,374.6064453,183.0159454,1,2871.90332,762.6922607,0.673913043,0.150187858,0.137901223,0.140025325,0.141671673,0.26430401,0.235470835,0.164421605,0.145898935,0.00152897,296.6298008,293.637608,-0.310118201,-0.332120509,-0.227186637,1.063479255,0.922054415,0.05419251,0.205013499,0.286983262,-0.139583046,3.626151979,-0.145470976,2153.066667,177.36,372.3782339,153.9163824,0.789473684,2836.266174,765.2613598,3.666666667,0.135979269,0.121581843,0.122581738,0.119422726,0.280231833,0.22285494,0.147625512,0.120839127,0.001436213,295.983932,293.0227651,-0.383458183,-0.500485507,-0.139671646,1.492959085,0.834842768,0.108976403,0.266131338,0.371278356,-0.061662248,3.257696241,-0.058572882,2151.983333,152.9931507,349.6031465,149.4994388,0.655518395,2794.304643,774.5349068,0
6.092451004,-75.338089,-6.756218,8.569796," -10.587721",0,0.161245659,0.150371656,0.150101766,0.16282697,0.222805679,0.271389604,0.228915051,0.156744182,0.00155998,297.2089539,294.1605835,-0.195094347,-0.05304879,-0.577325165,0.485002875,1.219840169,-0.097907729,0.101715788,0.140446767,-0.300672084,4.477650642,-0.344634324,2150.9729,187.0812988,364.5803528,199.5401917,1,2880.888428,754.1276245,0.819148936,0.152179119,0.140401936,0.14281066,0.144775578,0.26697685,0.23778281,0.165730731,0.147102509,0.001531501,296.5317356,293.5440629,-0.306956,-0.31855028,-0.219004673,1.04401111,0.919521342,0.054818026,0.203404979,0.285677037,-0.137057556,3.593044396,-0.143532072,2152.972222,173.92,358.8484701,153.9145008,0.723684211,2848.885901,756.6604051,3.72899729,0.135217399,0.120838513,0.121927591,0.118314757,0.282139406,0.221704098,0.145801009,0.119537141,0.001437815,295.9581658,292.9939434,-0.389405863,-0.511649966,-0.127533577,1.524024804,0.82307605,0.115017184,0.27108377,0.378049884,-0.053817484,3.217464356,-0.049768388,2151.875421,152.9097222,342.5174947,148.7959371,0.615384615,2802.808055,767.6123526,0
